page_id,url,domain
40627056464,https://facebook.com/40627056464,anchor.fm/dworkinreport
40675364193,https://facebook.com/40675364193,headkrack.com
40947904152,https://facebook.com/40947904152,parenting.com
41309865723,https://facebook.com/41309865723,democrats.com
41442221855,https://facebook.com/41442221855,accesspress.org
41536098550,https://facebook.com/41536098550,longisland.news12.com
41939437980,https://facebook.com/41939437980,7sur7.be
42597808880,https://facebook.com/42597808880,amihorowitz.com
42752141173,https://facebook.com/42752141173,
42755163747,https://facebook.com/42755163747,savrep.com
42872222699,https://facebook.com/42872222699,danaloesch.com
42948228524,https://facebook.com/42948228524,
43552419450,https://facebook.com/43552419450,icr.org
43671729397,https://facebook.com/43671729397,noize.buzz
43990358006,https://facebook.com/43990358006,tulsapeople.com
44263599741,https://facebook.com/44263599741,nitrocircus.com
44935334633,https://facebook.com/44935334633,everymum.ie
45093379305,https://facebook.com/45093379305,fginsight.com
45830815529,https://facebook.com/45830815529,chalkbeat.org/ny
45870477736,https://facebook.com/45870477736,thecrimson.com
46077825271,https://facebook.com/46077825271,bossierpress.com
46146721777,https://facebook.com/46146721777,givemesport.com
46226726994,https://facebook.com/46226726994,jewishtimes.com
46543281769,https://facebook.com/46543281769,frazierglobal.com
46835910072,https://facebook.com/46835910072,1077theend.radio.com
46847613149,https://facebook.com/46847613149,iagua.es
48136790979,https://facebook.com/48136790979,saphirnews.com
48209613365,https://facebook.com/48209613365,baynature.org
49134323939,https://facebook.com/49134323939,thenewhumanitarian.org
49421708941,https://facebook.com/49421708941,getliberty.org
49647995438,https://facebook.com/49647995438,chaskaherald.com
49846922699,https://facebook.com/49846922699,louisianatravel.com
50219242439,https://facebook.com/50219242439,bizjournals.com/sanfrancisco
50883326604,https://facebook.com/50883326604,blouinartinfo.com
51717628530,https://facebook.com/51717628530,truehoop.com
51757123845,https://facebook.com/51757123845,hellobeautiful.com
51771366570,https://facebook.com/51771366570,thehollywoodgossip.com
51838069145,https://facebook.com/51838069145,ks1075.radio.com
52675992005,https://facebook.com/52675992005,thereader.com
52760167202,https://facebook.com/52760167202,cleanenergyauthority.com
52912973139,https://facebook.com/52912973139,forneypost.net
53087798474,https://facebook.com/53087798474,lyonpeople.com
53173711043,https://facebook.com/53173711043,adexchanger.com
53252542178,https://facebook.com/53252542178,designboom.com
53818518622,https://facebook.com/53818518622,king5evening.com
54008945560,https://facebook.com/54008945560,completecolorado.com
54234324343,https://facebook.com/54234324343,"theuptake.org,info@theuptake.org"
54395247126,https://facebook.com/54395247126,bizjournals.com/cincinnati
54695586815,https://facebook.com/54695586815,newdmagazine.com
54701331336,https://facebook.com/54701331336,bronzeserpentmedia.com/about
54740222845,https://facebook.com/54740222845,stylemagazine.com
54933582917,https://facebook.com/54933582917,wcbsfm.radio.com
55355636529,https://facebook.com/55355636529,crosswalk.com
55713447392,https://facebook.com/55713447392,30a.com
55757954259,https://facebook.com/55757954259,artnet.com
55794367505,https://facebook.com/55794367505,mzee.com
55905163957,https://facebook.com/55905163957,statehousenews.com
56024223012,https://facebook.com/56024223012,wiadomosci.onet.pl
56133432882,https://facebook.com/56133432882,bluedelaware.com
56246989582,https://facebook.com/56246989582,gazeta.pl
56396141107,https://facebook.com/56396141107,radio.com/kcbsradio
56641053286,https://facebook.com/56641053286,nancygracebook.com
56772259896,https://facebook.com/56772259896,radionotredame.net
57122687698,https://facebook.com/57122687698,drdaliah.com
57578638047,https://facebook.com/57578638047,letstalkfaith.com
57797255794,https://facebook.com/57797255794,qsrmagazine.com
57917046180,https://facebook.com/57917046180,ajwnews.com
58080203190,https://facebook.com/58080203190,govtech.com
58693261659,https://facebook.com/58693261659,o2kl.com
58945147892,https://facebook.com/58945147892,omahamagazine.com
58975061171,https://facebook.com/58975061171,watchmojo.com
59005196426,https://facebook.com/59005196426,clios.com
59057835687,https://facebook.com/59057835687,bizjournals.com/birmingham
59323386296,https://facebook.com/59323386296,gettyimages.com
59393805320,https://facebook.com/59393805320,modeldmedia.com
59729270620,https://facebook.com/59729270620,theatermania.com
59765426789,https://facebook.com/59765426789,cuteness.com
60028268088,https://facebook.com/60028268088,sightmagazine.com.au
61048477840,https://facebook.com/61048477840,eurasianet.org
61227808058,https://facebook.com/61227808058,ambassadornewspaper.com
61444563115,https://facebook.com/61444563115,planetforward.org
61481368967,https://facebook.com/61481368967,iq2us.org
61626715828,https://facebook.com/61626715828,dw.com/gmf
61681554562,https://facebook.com/61681554562,ufotv.com
61910993640,https://facebook.com/61910993640,linktr.ee/tomorrows_world
61962263350,https://facebook.com/61962263350,937theriver.iheart.com
62286002392,https://facebook.com/62286002392,leoweekly.com
62306938468,https://facebook.com/62306938468,forerunner.com
62575933736,https://facebook.com/62575933736,eslahonline.net
62890207681,https://facebook.com/62890207681,eldiariony.com
63563473556,https://facebook.com/63563473556,wyborcza.pl
63628258782,https://facebook.com/63628258782,yogainternational.com
63889783480,https://facebook.com/63889783480,funimation.com
64343851262,https://facebook.com/64343851262,ncronline.org
64384032316,https://facebook.com/64384032316,lagniappemobile.com
64911711697,https://facebook.com/64911711697,realhealthmag.com
65288909454,https://facebook.com/65288909454,onlinemadison.com
65904782836,https://facebook.com/65904782836,kiplinger.com
66522327787,https://facebook.com/66522327787,humortimes.com
66983284919,https://facebook.com/66983284919,
67162930965,https://facebook.com/67162930965,gruenderszene.de
67198072267,https://facebook.com/67198072267,michigancapitolconfidential.org
67840887280,https://facebook.com/67840887280,24x7mag.com
68034109668,https://facebook.com/68034109668,outsmartmagazine.com
68581756488,https://facebook.com/68581756488,sudbury.com
68936106383,https://facebook.com/68936106383,modernindenver.com
69152643872,https://facebook.com/69152643872,theopenmat.com
69565485541,https://facebook.com/69565485541,current.org
70040393642,https://facebook.com/70040393642,youngurbanmoms.com
70760530551,https://facebook.com/70760530551,madison.com/ct
70891015373,https://facebook.com/70891015373,zocalopublicsquare.org
71177988715,https://facebook.com/71177988715,alice1059.radio.com
71346082130,https://facebook.com/71346082130,carsonnow.org
71401610300,https://facebook.com/71401610300,countycourier.net
71628034040,https://facebook.com/71628034040,miss.at
72161430758,https://facebook.com/72161430758,mauitime.com
72430366914,https://facebook.com/72430366914,neshobademocrat.com
73080818131,https://facebook.com/73080818131,yr.media
73478266116,https://facebook.com/73478266116,soulpancake.com
73484672682,https://facebook.com/73484672682,springfieldnewssun.com
73791872904,https://facebook.com/73791872904,liberatum.org
73861768836,https://facebook.com/73861768836,"nbc4i.com,ohiovotes2011.com,wcmhblogs.com/spectrum"
74181625900,https://facebook.com/74181625900,kmox.radio.com
74199760109,https://facebook.com/74199760109,mix941fm.radio.com
74203385744,https://facebook.com/74203385744,markushaller.com
74593887556,https://facebook.com/74593887556,communitynewspapers.com
74749124131,https://facebook.com/74749124131,monster.fr
74863922834,https://facebook.com/74863922834,krytykapolityczna.pl
74879749136,https://facebook.com/74879749136,montecristomagazine.com
75168036309,https://facebook.com/75168036309,westernrecorder.org
75435637816,https://facebook.com/75435637816,941thesoundseattle.radio.com
75524109257,https://facebook.com/75524109257,insurancejournal.com
76523801829,https://facebook.com/76523801829,christiancentury.org
76778761497,https://facebook.com/76778761497,woodworkingnetwork.com
76961263130,https://facebook.com/76961263130,hot1019.com
77018529522,https://facebook.com/77018529522,womenworking.com
77049287117,https://facebook.com/77049287117,wprost.pl
77349087022,https://facebook.com/77349087022,wpgc.radio.com
77556145367,https://facebook.com/77556145367,
77628797825,https://facebook.com/77628797825,jugendhilfeportal.de
78019793630,https://facebook.com/78019793630,texasgopvote.com
79047202856,https://facebook.com/79047202856,peoplesworld.org
79998253416,https://facebook.com/79998253416,turlockcitynews.com
80380524742,https://facebook.com/80380524742,eyeonannapolis.net
80739507208,https://facebook.com/80739507208,ttbook.org
80852471837,https://facebook.com/80852471837,csbj.com
80863477702,https://facebook.com/80863477702,
81797810533,https://facebook.com/81797810533,iheart.com/live/1003-the-cat-1673
81885462442,https://facebook.com/81885462442,histmag.org
82077049397,https://facebook.com/82077049397,sustainablebrands.com
82599518413,https://facebook.com/82599518413,chalkbeat.org/co
83097983449,https://facebook.com/83097983449,thestokesnews.com
83225137778,https://facebook.com/83225137778,thebluepaper.com
83359068840,https://facebook.com/83359068840,radiofarda.com
83519899867,https://facebook.com/83519899867,meistertipp.de
84534657954,https://facebook.com/84534657954,vpm.org
85000172214,https://facebook.com/85000172214,globalcomment.com
85023769916,https://facebook.com/85023769916,beliefnet.com/faiths/christianity/index.aspx
85221777113,https://facebook.com/85221777113,adpulp.com
85568463466,https://facebook.com/85568463466,merce.hu
85945492130,https://facebook.com/85945492130,
86094194212,https://facebook.com/86094194212,burda.com/de
86132414080,https://facebook.com/86132414080,cottagelife.com
86807328673,https://facebook.com/86807328673,
87046520884,https://facebook.com/87046520884,journal-advocate.com
87203137696,https://facebook.com/87203137696,brooklyn.news12.com
87308209597,https://facebook.com/87308209597,hospimedia.fr
87877000648,https://facebook.com/87877000648,monster.com
88094163930,https://facebook.com/88094163930,onmessageinc.com
88155763969,https://facebook.com/88155763969,nationalgeographic.co.uk
88201339429,https://facebook.com/88201339429,"standardmedia.co.ke,ktnkenya.tv"
88849518243,https://facebook.com/88849518243,nwtreatytribes.org
89415077103,https://facebook.com/89415077103,busymommymedia.com
89650649583,https://facebook.com/89650649583,giantfreakinrobot.com
90119719152,https://facebook.com/90119719152,newjersey.news12.com
90175107169,https://facebook.com/90175107169,journalofaccountancy.com
90194053787,https://facebook.com/90194053787,chipchick.com
90675054811,https://facebook.com/90675054811,hyperallergic.com
90717187761,https://facebook.com/90717187761,983fmtheword.com
90860628845,https://facebook.com/90860628845,centerforhealthjournalism.org
91208826851,https://facebook.com/91208826851,noticiacristiana.tv
91558833313,https://facebook.com/91558833313,wbj.pl
91615257472,https://facebook.com/91615257472,newsradio540.iheart.com
91841853028,https://facebook.com/91841853028,zimbio.com
92026721963,https://facebook.com/92026721963,"americaninsight.org,freespeechfilmfestival.org"
92372024357,https://facebook.com/92372024357,fauquier.com
92385249990,https://facebook.com/92385249990,flashreport.org
92466962472,https://facebook.com/92466962472,honalondonnews.com
92645473722,https://facebook.com/92645473722,bizjournals.com/washington
92980312678,https://facebook.com/92980312678,jwnenergy.com
93470854210,https://facebook.com/93470854210,inman.com
93818897870,https://facebook.com/93818897870,highsnobiety.com
94100709822,https://facebook.com/94100709822,soapboxmedia.com
94451707396,https://facebook.com/94451707396,markfiore.com
95356211637,https://facebook.com/95356211637,benfergusonshow.com
95385522313,https://facebook.com/95385522313,wintersexpress.com
96020317460,https://facebook.com/96020317460,aerotechnews.com/nellisafb
96286403078,https://facebook.com/96286403078,iheartdogs.com
96826022393,https://facebook.com/96826022393,e360.yale.edu
96963355909,https://facebook.com/96963355909,leader-call.com
97162865884,https://facebook.com/97162865884,nowyobywatel.pl
97213018852,https://facebook.com/97213018852,eliteprospects.com
97338168133,https://facebook.com/97338168133,isubscribe.co.uk
97809274080,https://facebook.com/97809274080,gicpublicrelations.net
98148809125,https://facebook.com/98148809125,lifeminute.tv
98662190956,https://facebook.com/98662190956,blogher.com
99020906334,https://facebook.com/99020906334,thespectrum.com
99586363537,https://facebook.com/99586363537,waynesboro.com
99985024412,https://facebook.com/99985024412,thegermbook.com
100745679654,https://facebook.com/100745679654,scoop.me
101034177178,https://facebook.com/101034177178,cleanthinking.de
101220519492,https://facebook.com/101220519492,goodnewsfinland.com
101238206916,https://facebook.com/101238206916,expatfocus.com
101252756191,https://facebook.com/101252756191,"palmbeachcartoons.com,palmbeachdailynews.com,palmbeachdailynews.com/blogs/content/shared-blogs/palmbeach/cartoon1/index.html,also:,behance.net/davidwillson/frame,synonumb.blogspot.com"
101283291180,https://facebook.com/101283291180,dziennik.pl
101391906600,https://facebook.com/101391906600,liveaction.org/news
101466951798,https://facebook.com/101466951798,valuenews.com
101600195845,https://facebook.com/101600195845,enviropolitics.com
101867576407,https://facebook.com/101867576407,africafocus.org
101914100938,https://facebook.com/101914100938,bizjournals.com/dayton
102039435820,https://facebook.com/102039435820,westchester.news12.com
102128575100,https://facebook.com/102128575100,culturemap.com
102175189751,https://facebook.com/102175189751,gazzetta.gr
102773938601,https://facebook.com/102773938601,bizjournals.com/nashville
102892417916,https://facebook.com/102892417916,vot.org
102992308559,https://facebook.com/102992308559,claytodayonline.com
103536754136,https://facebook.com/103536754136,alabamalaunchpad.com
103660306419,https://facebook.com/103660306419,scandbq.com
103712497433,https://facebook.com/103712497433,thefreshtoast.com
104351139129,https://facebook.com/104351139129,coloradoindependent.com
104360256995,https://facebook.com/104360256995,srbpodcast.org
104399084666,https://facebook.com/104399084666,epochtimes.com/b5/ncid1184623.htm
104592875708,https://facebook.com/104592875708,greenphillyblog.com
105204779855,https://facebook.com/105204779855,wyofile.com
105603999016,https://facebook.com/105603999016,citynews-koeln.de
105894316664,https://facebook.com/105894316664,
105936053461,https://facebook.com/105936053461,1776coalition.com
106053621879,https://facebook.com/106053621879,bizjournals.com/memphis
106472301541,https://facebook.com/106472301541,watershedsentinel.ca
106846154937,https://facebook.com/106846154937,txsip.org
106916074935,https://facebook.com/106916074935,lancewallnau.com
106985506377,https://facebook.com/106985506377,bizjournals.com/pittsburgh
107842077811,https://facebook.com/107842077811,sportinglife.com
107938243423,https://facebook.com/107938243423,kroq.radio.com
108058252934,https://facebook.com/108058252934,protectsanjose.com
108209831585,https://facebook.com/108209831585,palmettofamily.org
108424530298,https://facebook.com/108424530298,depauliaonline.com
108433238844,https://facebook.com/108433238844,cweb.com
108761046312,https://facebook.com/108761046312,euractiv.de
109012179336,https://facebook.com/109012179336,cherokeephoenix.org
109450125785,https://facebook.com/109450125785,hudsonvalley.news12.com
109551402519,https://facebook.com/109551402519,haaretz.co.il
109670120193,https://facebook.com/109670120193,nripulse.com
109805390664,https://facebook.com/109805390664,wabcradio.com
110109112256,https://facebook.com/110109112256,thehockeywriters.com
110701804192,https://facebook.com/110701804192,historyworthsaving.com
112352515999,https://facebook.com/112352515999,urbanunivercity.com
112784955679,https://facebook.com/112784955679,kurz.zdf.de/heutede
112933701271,https://facebook.com/112933701271,lecourrierderussie.com
113160580715,https://facebook.com/113160580715,panthic.org
113873548388,https://facebook.com/113873548388,youthjournalism.org
114453729684,https://facebook.com/114453729684,gazetaprawna.pl
114930810926,https://facebook.com/114930810926,witn22.org
115265791579,https://facebook.com/115265791579,atlanta.bizjournals.com/atlanta
115739084376,https://facebook.com/115739084376,stanforddaily.com
115824080447,https://facebook.com/115824080447,thisisreno.com
115971144571,https://facebook.com/115971144571,dailyxtra.com
116460718114,https://facebook.com/116460718114,warszawa.wyborcza.pl
116972593494,https://facebook.com/116972593494,inmaricopa.com
117194401183,https://facebook.com/117194401183,waz.de/datenschutz
117612978065,https://facebook.com/117612978065,jewish.ru
117846508797,https://facebook.com/117846508797,mobilefilmfestival.com
118424172457,https://facebook.com/118424172457,gongwer.com
118793400440,https://facebook.com/118793400440,bendsource.com
118962804782,https://facebook.com/118962804782,aerotechnews.com
119500578346,https://facebook.com/119500578346,sylvainsolutions.com
119629428871,https://facebook.com/119629428871,nrwision.de
120214361223,https://facebook.com/120214361223,themeteor.org
121263683774,https://facebook.com/121263683774,txbikermagazine.com
121516622483,https://facebook.com/121516622483,thecentersquare.com
122081572592,https://facebook.com/122081572592,whatisisa.com
122150409780,https://facebook.com/122150409780,ucsd.edu
122203724699,https://facebook.com/122203724699,national-geographic.pl
122562298466,https://facebook.com/122562298466,olivetreeviews.org
122714435924,https://facebook.com/122714435924,brownwoodnews.com
123052189231,https://facebook.com/123052189231,insidethegames.biz
123358469554,https://facebook.com/123358469554,barakaproductions.com
123403431463,https://facebook.com/123403431463,nashvilleretrospect.com
124195301979,https://facebook.com/124195301979,metrovoicenews.com
124369889402,https://facebook.com/124369889402,tucsonsentinel.com
124497490245,https://facebook.com/124497490245,drernieward.com
126226324691,https://facebook.com/126226324691,lavozarizona.com
126268383390,https://facebook.com/126268383390,newsantaana.com
126796793958,https://facebook.com/126796793958,trussvilletribune.com
126946606965,https://facebook.com/126946606965,wacowla.com
127573752222,https://facebook.com/127573752222,lakersnation.com
128078147433,https://facebook.com/128078147433,jamaicans.com
128123451423,https://facebook.com/128123451423,reddeeradvocate.com
128156393287,https://facebook.com/128156393287,hopkintonindependent.com
128452876107,https://facebook.com/128452876107,okobserver.org
128614237391,https://facebook.com/128614237391,bnr.de
129098087994,https://facebook.com/129098087994,leravi.org
130055765129,https://facebook.com/130055765129,ericdeggans.tumblr.com
131158956485,https://facebook.com/131158956485,"monster.de,gplus.to/monsterde"
131306084993,https://facebook.com/131306084993,replika-online.pl
132302867112,https://facebook.com/132302867112,dld-conference.com
132474484062,https://facebook.com/132474484062,bergstraesser-anzeiger.de
133307854103,https://facebook.com/133307854103,ina-online.net
134063808787,https://facebook.com/134063808787,linktr.ee/3generations
134256654140,https://facebook.com/134256654140,thebobdavispodcasts.com
134415559312,https://facebook.com/134415559312,rocklandtimes.com
134483979119,https://facebook.com/134483979119,rosalux.de
134838545567,https://facebook.com/134838545567,970kfbx.iheart.com
135109845438,https://facebook.com/135109845438,tcjewfolk.com
135567189380,https://facebook.com/135567189380,clayconews.com
136259623771,https://facebook.com/136259623771,theimperfectmessenger.com
136562788213,https://facebook.com/136562788213,dzienniklodzki.pl
136684385769,https://facebook.com/136684385769,ez1430.radio.com
136750239478,https://facebook.com/136750239478,notretemps.com
136898671083,https://facebook.com/136898671083,pittsburghjewishchronicle.org
136956385328,https://facebook.com/136956385328,jaapa.com
137374409839,https://facebook.com/137374409839,thecompassnews.org
138444707068,https://facebook.com/138444707068,trnto.com
139486667087,https://facebook.com/139486667087,kunm.org
140241941982,https://facebook.com/140241941982,weeklyworldnews.com
142251326319,https://facebook.com/142251326319,caseyresearch.com
143272560685,https://facebook.com/143272560685,nicolesandler.com
143364589335,https://facebook.com/143364589335,techonomy.com
143465663100,https://facebook.com/143465663100,pakobserver.net
143513721130,https://facebook.com/143513721130,chicosol.org
143549281933,https://facebook.com/143549281933,tbnweekly.com
144361577286,https://facebook.com/144361577286,ranker.com
144662516756,https://facebook.com/144662516756,am1380theanswer.com
145479767172,https://facebook.com/145479767172,oberland.de
145738394744,https://facebook.com/145738394744,theprogress.com
146107958045,https://facebook.com/146107958045,marylandreporter.com
146186730790,https://facebook.com/146186730790,
146965784034,https://facebook.com/146965784034,sciencecabaret.org
147071584078,https://facebook.com/147071584078,kfia.com
147222770652,https://facebook.com/147222770652,kirche-hamburg.de
147969189459,https://facebook.com/147969189459,document.no
148054326284,https://facebook.com/148054326284,noticiacristiana.com
149318873908,https://facebook.com/149318873908,995themountain.radio.com
149902472546,https://facebook.com/149902472546,trojmiasto.wyborcza.pl
150860790725,https://facebook.com/150860790725,biblenewsradio.com
151139822481,https://facebook.com/151139822481,nuevayork.univision.com
151339569085,https://facebook.com/151339569085,theurbanvoice.com
152289836861,https://facebook.com/152289836861,suindependent.com
152445810818,https://facebook.com/152445810818,northcoastcitizen.com
154087694129,https://facebook.com/154087694129,causeur.fr
155331453618,https://facebook.com/155331453618,mcetv.fr
155426539922,https://facebook.com/155426539922,pakalertpress.com
155677885272,https://facebook.com/155677885272,rfi.fr/cn
155739669345,https://facebook.com/155739669345,
156269628610,https://facebook.com/156269628610,wisconsinchristiannews.com
156850176567,https://facebook.com/156850176567,majalla.com
157419123415,https://facebook.com/157419123415,yurview.com
